date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:56	1554/1554	---MCZ	200	added ('OK')	text/html	etag:W/%2298afe019b6a75065746254d5e7c0e5f7%22	https://claimscotty.vercel.app/fonts/rP2Fp2ywxg089UriCZa4Hz-D.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Fp2ywxg089UriCZa4Hz-D.html	(from https://claimscotty.vercel.app/wallet.html)
21:12:57	1568/1568	---MCZ	200	added ('OK')	text/html	etag:W/%2203f8d791b65e9e976eb46a16fbe5deef%22	https://claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZaw7ByWB3wTyCg.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZaw7ByWB3wTyCg.html	(from https://claimscotty.vercel.app/wallet.html)
21:12:58	1562/1562	---MCZ	200	added ('OK')	text/html	etag:W/%22fb744ec5fec6c4d0fd8e20aade9349be%22	https://claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZaw7ByWCXwT.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZaw7ByWCXwT.html	(from https://claimscotty.vercel.app/wallet.html)
21:12:59	1568/1568	---MCZ	200	added ('OK')	text/html	etag:W/%22615f749d8be173626c2d884d3c95d628%22	https://claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZawpBqWB3wTyCg.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZawpBqWB3wTyCg.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:00	1562/1562	---MCZ	200	added ('OK')	text/html	etag:W/%229b473126f01f888fbc855a21d4d33c79%22	https://claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZawpBqWCXwT.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Ap2ywxg089UriCZawpBqWCXwT.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:00	1554/1554	---MCZ	200	added ('OK')	text/html	etag:W/%229a315774f90053e9b67be1ef58a7e887%22	https://claimscotty.vercel.app/fonts/rP2Hp2ywxg089UriCZ2IHSeH.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Hp2ywxg089UriCZ2IHSeH.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:01	1550/1550	---MCZ	200	added ('OK')	text/html	etag:W/%2213e5dfbdfca1fef7fd3b766de9464bd9%22	https://claimscotty.vercel.app/fonts/rP2Hp2ywxg089UriCZOIHQ.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Hp2ywxg089UriCZOIHQ.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:02	1562/1562	---MCZ	200	added ('OK')	text/html	etag:W/%229f95ca7d79d7bddea9f5a4728da30382%22	https://claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriAWCrCBamC2QX.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriAWCrCBamC2QX.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:03	1558/1558	---MCZ	200	added ('OK')	text/html	etag:W/%22183a79806b9c9465060fca70c378b386%22	https://claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriAWCrCBimCw.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriAWCrCBimCw.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:04	1562/1562	---MCZ	200	added ('OK')	text/html	etag:W/%22f54fa78344095a8db34aeed52543e2f4%22	https://claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriASitCBamC2QX.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriASitCBamC2QX.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:05	1558/1558	---MCZ	200	added ('OK')	text/html	etag:W/%2258a2cca6fe2ea5e562ab396e353d0bf8%22	https://claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriASitCBimCw.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/rP2Cp2ywxg089UriASitCBimCw.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:07	288585/288585	---MCZ	200	added ('OK')	application/javascript	etag:W/%227048180c075dcf92471ba72cdace1965%22	https://claimscotty.vercel.app/js/jquery-3.6.0.js	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/js/jquery-3.6.0.js	(from https://claimscotty.vercel.app/wallet.html)
21:13:07	1708/1708	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ff36530d3c29b985ea36421b40c8f31%22	https://claimscotty.vercel.app/js1.js	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/js1.js	(from https://claimscotty.vercel.app/wallet.html)
21:13:08	4696/4696	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cdb15008f00fe28d11f52adcac647a93%22	https://claimscotty.vercel.app/js2w.js	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/js2w.js	(from https://claimscotty.vercel.app/wallet.html)
21:13:09	2084/2084	---MCZ	200	added ('OK')	text/html	etag:W/%223c5b3ac42976bfd56f3e1e0ec28123e7%22	https://claimscotty.vercel.app/success9561.html?code=	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/success95619561.html	(from https://claimscotty.vercel.app/wallet.html)
21:13:10	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2004:12:54%20GMT	https://claimscotty.vercel.app/skullysmusic.com/wp-content/plugins/maintenance/load/css/stylef14bf14bf14bf14b.html?ver=b8e7b2bd1662d373c45ecd3400ea16a1	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/skullysmusic.com/wp-content/plugins/maintenance/load/css/stylef14bf14bf14bf14bf14b.html	(from https://claimscotty.vercel.app/assets/owlcarousel/css/owl.video.play.html)
21:13:11	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2004:12:55%20GMT	https://claimscotty.vercel.app/skullysmusic.com/wp-content/plugins/maintenance/load/css/fontsf14bf14bf14bf14b.html?ver=b8e7b2bd1662d373c45ecd3400ea16a1	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/skullysmusic.com/wp-content/plugins/maintenance/load/css/fontsf14bf14bf14bf14bf14b.html	(from https://claimscotty.vercel.app/assets/owlcarousel/css/owl.video.play.html)
21:13:12	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2004:12:56%20GMT	https://claimscotty.vercel.app/skullysmusic.com/wp-content/uploads/2015/12/Professional-Guitar-Setup.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/skullysmusic.com/wp-content/uploads/2015/12/Professional-Guitar-Setup.html	(from https://claimscotty.vercel.app/assets/owlcarousel/css/owl.video.play.html)
21:13:13	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2004:12:57%20GMT	https://claimscotty.vercel.app/skullysmusic.com/wp-includes/js/jquery/jqueryb8ffb8ffb8ffb8ff.html?ver=1.12.4	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/skullysmusic.com/wp-includes/js/jquery/jqueryb8ffb8ffb8ffb8ffb8ff.html	(from https://claimscotty.vercel.app/assets/owlcarousel/css/owl.video.play.html)
21:13:14	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2004:12:58%20GMT	https://claimscotty.vercel.app/skullysmusic.com/wp-includes/js/jquery/jquery-migrate.min330a330a330a330a.html?ver=1.4.1	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/skullysmusic.com/wp-includes/js/jquery/jquery-migrate.min330a330a330a330a330a.html	(from https://claimscotty.vercel.app/assets/owlcarousel/css/owl.video.play.html)
21:13:15	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2004:12:59%20GMT	https://claimscotty.vercel.app/skullysmusic.com/wp-content/plugins/maintenance/load/js/jquery.frontendf14bf14bf14bf14b.html?ver=b8e7b2bd1662d373c45ecd3400ea16a1	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/skullysmusic.com/wp-content/plugins/maintenance/load/js/jquery.frontendf14bf14bf14bf14bf14b.html	(from https://claimscotty.vercel.app/assets/owlcarousel/css/owl.video.play.html)
21:13:17	1526/1526	---MCZ	200	added ('OK')	text/html	etag:W/%22a2d5987946ede8e1695e32f34705fa0c%22	https://claimscotty.vercel.app/SFMono-Regular_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Regular_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:17	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2004:13:01%20GMT	https://claimscotty.vercel.app/SFMono-Regulard41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Regulard41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:19	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%228c49c1ad085ddfa541e6332fe1a1387f%22	https://claimscotty.vercel.app/SFMono-Regular-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Regular-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:20	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%227af413d487282126824e8b55a4e0e7cf%22	https://claimscotty.vercel.app/SFMono-Regular-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Regular-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:21	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%222db965c29525656e3d84c90b337e34ca%22	https://claimscotty.vercel.app/SFMono-Regular-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Regular-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:22	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%22a2df660cbd9ee89fd42ab3c0802998c4%22	https://claimscotty.vercel.app/SFMono-Regular-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Regular-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:23	1524/1524	---MCZ	200	added ('OK')	text/html	etag:W/%22f7bbff9087a5bf39aa2fe405701ead74%22	https://claimscotty.vercel.app/SFMono-Medium_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Medium_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:24	1540/1540	---MCZ	200	added ('OK')	text/html	etag:W/%2272cecb7f4a52e3ad1a77d16531bdaafc%22	https://claimscotty.vercel.app/SFMono-Mediumd41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Mediumd41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:25	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%223a1c66d2b22bb02692b278c56c89d373%22	https://claimscotty.vercel.app/SFMono-Medium-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Medium-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:26	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%22d6c5fe0292ca54a9a01994d04d927501%22	https://claimscotty.vercel.app/SFMono-Medium-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Medium-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:27	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%22653a9c89d7ae4fe91da8131fd7cfca26%22	https://claimscotty.vercel.app/SFMono-Medium-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Medium-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:28	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%224ddfff78673a5b964decd7a3028e6cec%22	https://claimscotty.vercel.app/SFMono-Medium-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Medium-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:29	1528/1528	---MCZ	200	added ('OK')	text/html	etag:W/%2254c928f3a764ced38c3dc18115c77ad8%22	https://claimscotty.vercel.app/SFMono-Semibold_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Semibold_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:30	1544/1544	---MCZ	200	added ('OK')	text/html	etag:W/%22ba48e139ddd917bdb5dd850291de1bc5%22	https://claimscotty.vercel.app/SFMono-Semiboldd41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Semiboldd41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:31	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%22734e8050320b3c39062bf07ad5323eda%22	https://claimscotty.vercel.app/SFMono-Semibold-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Semibold-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:32	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%22238d9a592035260999d4b8288fd60961%22	https://claimscotty.vercel.app/SFMono-Semibold-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Semibold-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:33	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%22375b90d4277f411cbe5267253f42ef37%22	https://claimscotty.vercel.app/SFMono-Semibold-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Semibold-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:34	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%221bc9fd0d2e3600f71e25aa2fbf9cb4ea%22	https://claimscotty.vercel.app/SFMono-Semibold-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Semibold-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:35	1520/1520	---MCZ	200	added ('OK')	text/html	etag:W/%22da3b58c6c9255b3888817e2e28cff975%22	https://claimscotty.vercel.app/SFMono-Bold_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Bold_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:36	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%22ae69cdc55ed054564a3a872b88e286ff%22	https://claimscotty.vercel.app/SFMono-Boldd41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Boldd41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:36	1524/1524	---MCZ	200	added ('OK')	text/html	etag:W/%22e728002f3359f3d2269b9cdb9bf0cae7%22	https://claimscotty.vercel.app/SFMono-Bold-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Bold-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:38	1524/1524	---MCZ	200	added ('OK')	text/html	etag:W/%221e6feb5488d8492358a84d5f21ec5366%22	https://claimscotty.vercel.app/SFMono-Bold-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Bold-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:39	1524/1524	---MCZ	200	added ('OK')	text/html	etag:W/%22ee77b60de77f71c2b50d94bc8cfa62f1%22	https://claimscotty.vercel.app/SFMono-Bold-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Bold-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:40	1524/1524	---MCZ	200	added ('OK')	text/html	etag:W/%22dc87a0fe6f72ecdc313102ca5ed8e4c2%22	https://claimscotty.vercel.app/SFMono-Bold-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFMono-Bold-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:41	1532/1532	---MCZ	200	added ('OK')	text/html	etag:W/%2250f48d717c687f2e62c2ac06ef34de0a%22	https://claimscotty.vercel.app/SFProText-Regular_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Regular_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:42	1548/1548	---MCZ	200	added ('OK')	text/html	etag:W/%228f595a328ebfcb1b703d7f4b9e8067e8%22	https://claimscotty.vercel.app/SFProText-Regulard41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Regulard41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:43	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%22983eed051adc7ff201ce3f05c9081f47%22	https://claimscotty.vercel.app/SFProText-Regular-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Regular-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:44	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%227150ae0893c0ea6c986c758f0a7b3143%22	https://claimscotty.vercel.app/SFProText-Regular-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Regular-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:45	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%22155b86cd1f8397456ee26713108e49dd%22	https://claimscotty.vercel.app/SFProText-Regular-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Regular-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:46	1536/1536	---MCZ	200	added ('OK')	text/html	etag:W/%22e9f8e9cb7b74349c72bcc0ecd8bad13b%22	https://claimscotty.vercel.app/SFProText-Regular-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Regular-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:47	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%2200da2e8933c30e3715b418dc8f67cbaf%22	https://claimscotty.vercel.app/SFProText-Semibold_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Semibold_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:48	1550/1550	---MCZ	200	added ('OK')	text/html	etag:W/%2238c074a97ca0033ff9c6f0976cedbe28%22	https://claimscotty.vercel.app/SFProText-Semiboldd41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Semiboldd41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:49	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%229865413ee221c6d6acca353f14b846d1%22	https://claimscotty.vercel.app/SFProText-Semibold-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Semibold-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:50	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%220d7aa7df6d217c8dc04cd6935cca596b%22	https://claimscotty.vercel.app/SFProText-Semibold-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Semibold-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:51	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%22e8fd6e564b03d129afb81c0910ee9955%22	https://claimscotty.vercel.app/SFProText-Semibold-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Semibold-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:52	1538/1538	---MCZ	200	added ('OK')	text/html	etag:W/%221c25c8fc2a3bda4b916eeaa80389e85f%22	https://claimscotty.vercel.app/SFProText-Semibold-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Semibold-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:53	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%228335f1cde16b845b7d0de3291ea99ea7%22	https://claimscotty.vercel.app/SFProText-Medium_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Medium_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:54	1546/1546	---MCZ	200	added ('OK')	text/html	etag:W/%22a9d94f497e2ff4531521d865c762ebfc%22	https://claimscotty.vercel.app/SFProText-Mediumd41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Mediumd41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:55	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%2267e0bef56ca4e17f1b31a920ba8af5b2%22	https://claimscotty.vercel.app/SFProText-Medium-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Medium-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:56	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%227891497454c9579b765b30450057d54b%22	https://claimscotty.vercel.app/SFProText-Medium-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Medium-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:57	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%22f5e10c3fa269507fa98a37e93c885dc9%22	https://claimscotty.vercel.app/SFProText-Medium-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Medium-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:58	1534/1534	---MCZ	200	added ('OK')	text/html	etag:W/%2295f2a42d377789054865723107cc99c7%22	https://claimscotty.vercel.app/SFProText-Medium-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Medium-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:13:59	1526/1526	---MCZ	200	added ('OK')	text/html	etag:W/%222955172a3bef79ea257bd1b499820da6%22	https://claimscotty.vercel.app/SFProText-Bold_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Bold_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:00	1542/1542	---MCZ	200	added ('OK')	text/html	etag:W/%223012f0471f8151eef22309357ed4611f%22	https://claimscotty.vercel.app/SFProText-Boldd41dd41d_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Boldd41dd41d_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:01	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%22b8c015697b3d6b0773e8322633602ba3%22	https://claimscotty.vercel.app/SFProText-Bold-2_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Bold-2_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:02	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%22de4fd8699d8ee5df431573559d8192ca%22	https://claimscotty.vercel.app/SFProText-Bold-3_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Bold-3_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:03	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%220c63c92350a4fde93aaa4745f85ff626%22	https://claimscotty.vercel.app/SFProText-Bold-4_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Bold-4_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:04	1530/1530	---MCZ	200	added ('OK')	text/html	etag:W/%227670b18b8b8628cc19a2d072d09eaf9b%22	https://claimscotty.vercel.app/SFProText-Bold-5_1.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/SFProText-Bold-5_1.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:05	1544/1544	---MCZ	200	added ('OK')	text/html	etag:W/%22d7f72e83ee484cd08d30317bffc55698%22	https://claimscotty.vercel.app/fonts/Inter-Thin.850febbe.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Thin.850febbe.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:06	1544/1544	---MCZ	200	added ('OK')	text/html	etag:W/%226c4ccae76fc552cd816cd83099ef84d4%22	https://claimscotty.vercel.app/fonts/Inter-Thin.ead42837.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Thin.ead42837.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:07	1556/1556	---MCZ	200	added ('OK')	text/html	etag:W/%2231772013dfec7f03b7ae990fc5366f1a%22	https://claimscotty.vercel.app/fonts/Inter-ThinItalic.e08d9b2a.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ThinItalic.e08d9b2a.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:08	1556/1556	---MCZ	200	added ('OK')	text/html	etag:W/%22cbb201467e5b68388e28a28ca1c9d503%22	https://claimscotty.vercel.app/fonts/Inter-ThinItalic.a76db065.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ThinItalic.a76db065.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:09	1556/1556	---MCZ	200	added ('OK')	text/html	etag:W/%228c74b825d2eff14769ec6694a9f82628%22	https://claimscotty.vercel.app/fonts/Inter-ExtraLight.4d9f96f8.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraLight.4d9f96f8.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:10	1556/1556	---MCZ	200	added ('OK')	text/html	etag:W/%22225aafade38864b59e3619fdedc1066b%22	https://claimscotty.vercel.app/fonts/Inter-ExtraLight.4bd040df.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraLight.4bd040df.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:11	1568/1568	---MCZ	200	added ('OK')	text/html	etag:W/%228c08b7b215919512cf3f5ae5183388af%22	https://claimscotty.vercel.app/fonts/Inter-ExtraLightItalic.54d3d9a5.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraLightItalic.54d3d9a5.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:12	1568/1568	---MCZ	200	added ('OK')	text/html	etag:W/%2221fafcdd6fad97896457f1029f2b213f%22	https://claimscotty.vercel.app/fonts/Inter-ExtraLightItalic.84c26656.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-ExtraLightItalic.84c26656.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:13	1546/1546	---MCZ	200	added ('OK')	text/html	etag:W/%22e410f04cc75fb52f1d14e6b5a3d5e428%22	https://claimscotty.vercel.app/fonts/Inter-Light.5baca21a.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Light.5baca21a.html	(from https://claimscotty.vercel.app/css/style.css)
21:14:14	1546/1546	---MCZ	200	added ('OK')	text/html	etag:W/%222eb9d672af5c1a17a86478b6feb83a2a%22	https://claimscotty.vercel.app/fonts/Inter-Light.b9920de0.html	/Users/PerfectMacbook/websites/newconnect/claimscotty.vercel.app/fonts/Inter-Light.b9920de0.html	(from https://claimscotty.vercel.app/css/style.css)
